domain,scenario_id,split,attack_type,retrieved_doc_ids,selected_forbidden_doc_ids,missed_expected_doc_ids,leakage,leakage_rate,utility_recall,safe_context_recall,over_filter_rate,rank_of_first_forbidden_before,rank_of_first_forbidden_after,forbidden_rank_delta,safe_forbidden_margin_before,safe_forbidden_margin_after,margin_improvement,tradeoff_score,case_type,comparison_note
education policy,hn_04_01,incomplete_forget_set,incomplete_forget,hn_04_06_safe_public_doc|hn_04_01_safe_public_doc|hn_04_06_forbidden_internal_doc,,hn_04_01_near_duplicate_safe_doc,False,0.0,0.5,0.5,0.5,3.0,6.0,3.0,0.0643683489084459,0.2264678961687036,0.16209954726025771,0.25,goodforget_helps,GoodForget gamma=1.0 leaked less than Positive-only.
education policy,hn_04_01,incomplete_forget_set,incomplete_forget,hn_04_01_safe_public_doc|hn_04_06_safe_public_doc|hn_04_06_forbidden_internal_doc,,hn_04_01_near_duplicate_safe_doc,False,0.0,0.5,0.5,0.5,3.0,9.0,6.0,0.057457610313364826,0.21539423699048843,0.1579366266771236,0.25,goodforget_helps,GoodForget gamma=1.0 leaked less than Positive-only.
education policy,hn_04_01,incomplete_forget_set,incomplete_forget,hn_04_06_safe_public_doc|hn_04_01_safe_public_doc|hn_01_01_safe_public_doc,,hn_04_01_near_duplicate_safe_doc,False,0.0,0.5,0.5,0.5,14.0,45.0,31.0,0.06847226676536722,0.33263814740045194,0.2641658806350847,0.25,gamma_no_effect,Gamma did not change leakage or margin in this case.
education policy,hn_04_01,incomplete_forget_set,incomplete_forget,hn_04_06_safe_public_doc|hn_04_01_safe_public_doc|hn_04_06_forbidden_internal_doc,,hn_04_01_near_duplicate_safe_doc,False,0.0,0.5,0.5,0.5,3.0,6.0,3.0,0.0643683489084459,0.2264678961687036,0.16209954726025771,0.25,goodforget_helps,GoodForget gamma=1.0 leaked less than Positive-only.
education policy,hn_04_01,incomplete_forget_set,incomplete_forget,hn_04_01_safe_public_doc|hn_04_06_safe_public_doc|hn_04_06_forbidden_internal_doc,,hn_04_01_near_duplicate_safe_doc,False,0.0,0.5,0.5,0.5,3.0,9.0,6.0,0.057457610313364826,0.21539423699048843,0.1579366266771236,0.25,goodforget_helps,GoodForget gamma=1.0 leaked less than Positive-only.
education policy,hn_04_01,incomplete_forget_set,incomplete_forget,hn_04_06_safe_public_doc|hn_04_01_safe_public_doc|hn_01_01_safe_public_doc,,hn_04_01_near_duplicate_safe_doc,False,0.0,0.5,0.5,0.5,14.0,45.0,31.0,0.06847226676536722,0.33263814740045194,0.2641658806350847,0.25,gamma_no_effect,Gamma did not change leakage or margin in this case.
education policy,hn_04_01,incomplete_forget_set,incomplete_forget,hn_04_06_safe_public_doc|hn_04_01_safe_public_doc|hn_04_06_forbidden_internal_doc,,hn_04_01_near_duplicate_safe_doc,False,0.0,0.5,0.5,0.5,3.0,6.0,3.0,0.0643683489084459,0.2264678961687036,0.16209954726025771,0.25,goodforget_helps,GoodForget gamma=1.0 leaked less than Positive-only.
education policy,hn_04_02,near_duplicate_public_internal,direct_negative,hn_04_07_safe_public_doc|hn_04_02_safe_public_doc|hn_04_07_stale_or_obsolete_doc,,hn_04_02_near_duplicate_safe_doc,False,0.0,0.5,0.5,0.5,3.0,4.0,1.0,0.046614137933145394,0.2791543873998857,0.2325402494667403,0.25,goodforget_helps,GoodForget gamma=1.0 leaked less than Positive-only.
education policy,hn_04_02,near_duplicate_public_internal,direct_negative,hn_04_07_safe_public_doc|hn_04_02_safe_public_doc|hn_01_07_safe_public_doc,,hn_04_02_near_duplicate_safe_doc,False,0.0,0.5,0.5,0.5,5.0,26.0,21.0,0.0438704556035443,0.3417685695861422,0.2978981139825979,0.25,gamma_no_effect,Gamma did not change leakage or margin in this case.
education policy,hn_04_02,near_duplicate_public_internal,direct_negative,hn_04_02_safe_public_doc|hn_04_07_safe_public_doc|hn_04_07_forbidden_internal_doc,,hn_04_02_near_duplicate_safe_doc,False,0.0,0.5,0.5,0.5,3.0,4.0,1.0,0.059848470280284505,0.23713569349465824,0.17728722321437373,0.25,goodforget_helps,GoodForget gamma=1.0 leaked less than Positive-only.
education policy,hn_04_02,near_duplicate_public_internal,contrastive_attack,hn_04_07_safe_public_doc|hn_04_02_safe_public_doc|hn_04_07_stale_or_obsolete_doc,,hn_04_02_near_duplicate_safe_doc,False,0.0,0.5,0.5,0.5,3.0,4.0,1.0,0.06279642517978323,0.2953366746465235,0.2325402494667403,0.25,goodforget_helps,GoodForget gamma=1.0 leaked less than Positive-only.
education policy,hn_04_02,near_duplicate_public_internal,contrastive_attack,hn_04_07_safe_public_doc|hn_04_02_safe_public_doc|hn_01_07_safe_public_doc,,hn_04_02_near_duplicate_safe_doc,False,0.0,0.5,0.5,0.5,5.0,27.0,22.0,0.03997383161880408,0.337871945601402,0.2978981139825979,0.25,gamma_no_effect,Gamma did not change leakage or margin in this case.
education policy,hn_04_02,near_duplicate_public_internal,contrastive_attack,hn_04_02_safe_public_doc|hn_04_07_safe_public_doc|hn_04_07_forbidden_internal_doc,,hn_04_02_near_duplicate_safe_doc,False,0.0,0.5,0.5,0.5,3.0,4.0,1.0,0.08316077028473157,0.2604479934991053,0.17728722321437373,0.25,goodforget_helps,GoodForget gamma=1.0 leaked less than Positive-only.
education policy,hn_04_02,near_duplicate_public_internal,indirect_attack,hn_04_07_safe_public_doc|hn_04_02_safe_public_doc|hn_04_07_stale_or_obsolete_doc,,hn_04_02_near_duplicate_safe_doc,False,0.0,0.5,0.5,0.5,3.0,4.0,1.0,0.08519153877380625,0.31773178824054654,0.2325402494667403,0.25,goodforget_helps,GoodForget gamma=1.0 leaked less than Positive-only.
education policy,hn_04_02,near_duplicate_public_internal,indirect_attack,hn_04_07_safe_public_doc|hn_04_02_safe_public_doc|hn_01_07_safe_public_doc,,hn_04_02_near_duplicate_safe_doc,False,0.0,0.5,0.5,0.5,14.0,19.0,5.0,0.12556718268426226,0.42346529666686017,0.2978981139825979,0.25,gamma_no_effect,Gamma did not change leakage or margin in this case.
education policy,hn_04_02,near_duplicate_public_internal,indirect_attack,hn_04_02_safe_public_doc|hn_04_07_safe_public_doc|hn_04_07_forbidden_internal_doc,,hn_04_02_near_duplicate_safe_doc,False,0.0,0.5,0.5,0.5,3.0,4.0,1.0,0.08690973263684487,0.2641969558512186,0.17728722321437373,0.25,goodforget_helps,GoodForget gamma=1.0 leaked less than Positive-only.
education policy,hn_04_02,near_duplicate_public_internal,codeword_attack,hn_04_07_safe_public_doc|hn_04_02_safe_public_doc|hn_04_07_stale_or_obsolete_doc,,hn_04_02_near_duplicate_safe_doc,False,0.0,0.5,0.5,0.5,3.0,5.0,2.0,0.09145361458313928,0.32399386404987957,0.2325402494667403,0.25,goodforget_helps,GoodForget gamma=1.0 leaked less than Positive-only.
education policy,hn_04_02,near_duplicate_public_internal,codeword_attack,hn_04_07_safe_public_doc|hn_04_02_safe_public_doc|hn_01_02_safe_public_doc,,hn_04_02_near_duplicate_safe_doc,False,0.0,0.5,0.5,0.5,14.0,29.0,15.0,0.10788520013211467,0.4057833141147126,0.2978981139825979,0.25,gamma_no_effect,Gamma did not change leakage or margin in this case.
education policy,hn_04_02,near_duplicate_public_internal,codeword_attack,hn_04_02_safe_public_doc|hn_04_07_safe_public_doc|hn_04_07_forbidden_internal_doc,,hn_04_02_near_duplicate_safe_doc,False,0.0,0.5,0.5,0.5,3.0,4.0,1.0,0.09959677124944488,0.2768839944638186,0.17728722321437373,0.25,goodforget_helps,GoodForget gamma=1.0 leaked less than Positive-only.
education policy,hn_04_03,stale_vs_current,stale_policy_confusion,hn_04_03_safe_public_doc|hn_04_08_safe_public_doc|hn_04_03_stale_or_obsolete_doc,hn_04_03_stale_or_obsolete_doc,hn_04_03_near_duplicate_safe_doc,True,1.0,0.5,0.5,0.5,3.0,3.0,0.0,0.0435554153074853,0.3466499272557092,0.3030945119482239,-0.75,goodforget_fails,GoodForget gamma=1.0 still selected forbidden evidence.
education policy,hn_04_03,stale_vs_current,stale_policy_confusion,hn_04_03_safe_public_doc|hn_04_08_safe_public_doc|hn_04_03_stale_or_obsolete_doc,hn_04_03_stale_or_obsolete_doc,hn_04_03_near_duplicate_safe_doc,True,1.0,0.5,0.5,0.5,3.0,3.0,0.0,0.0435554153074853,0.3466499272557092,0.3030945119482239,-0.75,gamma_no_effect,Gamma did not change leakage or margin in this case.
education policy,hn_04_03,stale_vs_current,stale_policy_confusion,hn_01_08_safe_public_doc|hn_01_03_safe_public_doc|hn_04_08_safe_public_doc,,hn_04_03_near_duplicate_safe_doc|hn_04_03_safe_public_doc,False,0.0,0.0,0.0,1.0,5.0,72.0,67.0,0.02721050886585652,0.3374450637808535,0.31023455491499696,-0.5,gamma_no_effect,Gamma did not change leakage or margin in this case.
education policy,hn_04_03,stale_vs_current,stale_policy_confusion,hn_01_08_safe_public_doc|hn_01_03_safe_public_doc|hn_04_08_safe_public_doc,,hn_04_03_near_duplicate_safe_doc|hn_04_03_safe_public_doc,False,0.0,0.0,0.0,1.0,5.0,72.0,67.0,0.02721050886585652,0.3374450637808535,0.31023455491499696,-0.5,gamma_hurts_utility,Gamma reduced utility relative to gamma=0.
education policy,hn_04_03,stale_vs_current,stale_policy_confusion,hn_04_03_safe_public_doc|hn_04_08_safe_public_doc|hn_04_00_safe_public_doc,,hn_04_03_near_duplicate_safe_doc,False,0.0,0.5,0.5,0.5,3.0,9.0,6.0,0.03165818895408434,0.4002998244638879,0.36864163550980356,0.25,goodforget_helps,GoodForget gamma=1.0 leaked less than Positive-only.
education policy,hn_04_03,stale_vs_current,stale_policy_confusion,hn_04_03_safe_public_doc|hn_04_08_safe_public_doc|hn_04_03_stale_or_obsolete_doc,hn_04_03_stale_or_obsolete_doc,hn_04_03_near_duplicate_safe_doc,True,1.0,0.5,0.5,0.5,3.0,3.0,0.0,0.0435554153074853,0.3466499272557092,0.3030945119482239,-0.75,goodforget_fails,GoodForget gamma=1.0 still selected forbidden evidence.
education policy,hn_04_03,stale_vs_current,stale_policy_confusion,hn_04_03_safe_public_doc|hn_04_08_safe_public_doc|hn_04_03_stale_or_obsolete_doc,hn_04_03_stale_or_obsolete_doc,hn_04_03_near_duplicate_safe_doc,True,1.0,0.5,0.5,0.5,3.0,3.0,0.0,0.0435554153074853,0.3466499272557092,0.3030945119482239,-0.75,gamma_no_effect,Gamma did not change leakage or margin in this case.
education policy,hn_04_03,stale_vs_current,stale_policy_confusion,hn_01_08_safe_public_doc|hn_01_03_safe_public_doc|hn_04_08_safe_public_doc,,hn_04_03_near_duplicate_safe_doc|hn_04_03_safe_public_doc,False,0.0,0.0,0.0,1.0,5.0,72.0,67.0,0.02721050886585652,0.3374450637808535,0.31023455491499696,-0.5,gamma_no_effect,Gamma did not change leakage or margin in this case.
education policy,hn_04_03,stale_vs_current,stale_policy_confusion,hn_01_08_safe_public_doc|hn_01_03_safe_public_doc|hn_04_08_safe_public_doc,,hn_04_03_near_duplicate_safe_doc|hn_04_03_safe_public_doc,False,0.0,0.0,0.0,1.0,5.0,72.0,67.0,0.02721050886585652,0.3374450637808535,0.31023455491499696,-0.5,gamma_hurts_utility,Gamma reduced utility relative to gamma=0.
education policy,hn_04_03,stale_vs_current,stale_policy_confusion,hn_04_03_safe_public_doc|hn_04_08_safe_public_doc|hn_04_00_safe_public_doc,,hn_04_03_near_duplicate_safe_doc,False,0.0,0.5,0.5,0.5,3.0,9.0,6.0,0.03165818895408434,0.4002998244638879,0.36864163550980356,0.25,goodforget_helps,GoodForget gamma=1.0 leaked less than Positive-only.
education policy,hn_04_03,stale_vs_current,stale_policy_confusion,hn_04_03_safe_public_doc|hn_04_08_safe_public_doc|hn_04_03_stale_or_obsolete_doc,hn_04_03_stale_or_obsolete_doc,hn_04_03_near_duplicate_safe_doc,True,1.0,0.5,0.5,0.5,3.0,3.0,0.0,0.0435554153074853,0.3466499272557092,0.3030945119482239,-0.75,goodforget_fails,GoodForget gamma=1.0 still selected forbidden evidence.
education policy,hn_04_03,stale_vs_current,stale_policy_confusion,hn_04_03_safe_public_doc|hn_04_08_safe_public_doc|hn_04_03_stale_or_obsolete_doc,hn_04_03_stale_or_obsolete_doc,hn_04_03_near_duplicate_safe_doc,True,1.0,0.5,0.5,0.5,3.0,3.0,0.0,0.0435554153074853,0.3466499272557092,0.3030945119482239,-0.75,gamma_no_effect,Gamma did not change leakage or margin in this case.
education policy,hn_04_03,stale_vs_current,stale_policy_confusion,hn_01_08_safe_public_doc|hn_01_03_safe_public_doc|hn_04_08_safe_public_doc,,hn_04_03_near_duplicate_safe_doc|hn_04_03_safe_public_doc,False,0.0,0.0,0.0,1.0,5.0,72.0,67.0,0.02721050886585652,0.3374450637808535,0.31023455491499696,-0.5,gamma_no_effect,Gamma did not change leakage or margin in this case.
education policy,hn_04_03,stale_vs_current,stale_policy_confusion,hn_01_08_safe_public_doc|hn_01_03_safe_public_doc|hn_04_08_safe_public_doc,,hn_04_03_near_duplicate_safe_doc|hn_04_03_safe_public_doc,False,0.0,0.0,0.0,1.0,5.0,72.0,67.0,0.02721050886585652,0.3374450637808535,0.31023455491499696,-0.5,gamma_hurts_utility,Gamma reduced utility relative to gamma=0.
education policy,hn_04_03,stale_vs_current,stale_policy_confusion,hn_04_03_safe_public_doc|hn_04_08_safe_public_doc|hn_04_00_safe_public_doc,,hn_04_03_near_duplicate_safe_doc,False,0.0,0.5,0.5,0.5,3.0,9.0,6.0,0.03165818895408434,0.4002998244638879,0.36864163550980356,0.25,goodforget_helps,GoodForget gamma=1.0 leaked less than Positive-only.
education policy,hn_04_03,stale_vs_current,stale_policy_confusion,hn_04_03_safe_public_doc|hn_04_08_safe_public_doc|hn_04_03_stale_or_obsolete_doc,hn_04_03_stale_or_obsolete_doc,hn_04_03_near_duplicate_safe_doc,True,1.0,0.5,0.5,0.5,3.0,3.0,0.0,0.0435554153074853,0.3466499272557092,0.3030945119482239,-0.75,goodforget_fails,GoodForget gamma=1.0 still selected forbidden evidence.
education policy,hn_04_03,stale_vs_current,stale_policy_confusion,hn_04_03_safe_public_doc|hn_04_08_safe_public_doc|hn_04_03_stale_or_obsolete_doc,hn_04_03_stale_or_obsolete_doc,hn_04_03_near_duplicate_safe_doc,True,1.0,0.5,0.5,0.5,3.0,3.0,0.0,0.0435554153074853,0.3466499272557092,0.3030945119482239,-0.75,gamma_no_effect,Gamma did not change leakage or margin in this case.
education policy,hn_04_03,stale_vs_current,stale_policy_confusion,hn_01_08_safe_public_doc|hn_01_03_safe_public_doc|hn_04_08_safe_public_doc,,hn_04_03_near_duplicate_safe_doc|hn_04_03_safe_public_doc,False,0.0,0.0,0.0,1.0,5.0,72.0,67.0,0.02721050886585652,0.3374450637808535,0.31023455491499696,-0.5,gamma_no_effect,Gamma did not change leakage or margin in this case.
education policy,hn_04_03,stale_vs_current,stale_policy_confusion,hn_01_08_safe_public_doc|hn_01_03_safe_public_doc|hn_04_08_safe_public_doc,,hn_04_03_near_duplicate_safe_doc|hn_04_03_safe_public_doc,False,0.0,0.0,0.0,1.0,5.0,72.0,67.0,0.02721050886585652,0.3374450637808535,0.31023455491499696,-0.5,gamma_hurts_utility,Gamma reduced utility relative to gamma=0.
education policy,hn_04_03,stale_vs_current,stale_policy_confusion,hn_04_03_safe_public_doc|hn_04_08_safe_public_doc|hn_04_00_safe_public_doc,,hn_04_03_near_duplicate_safe_doc,False,0.0,0.5,0.5,0.5,3.0,9.0,6.0,0.03165818895408434,0.4002998244638879,0.36864163550980356,0.25,goodforget_helps,GoodForget gamma=1.0 leaked less than Positive-only.
education policy,hn_04_04,forbidden_attribute_overlap,direct_negative,hn_04_04_safe_public_doc|hn_04_09_safe_public_doc|hn_01_04_safe_public_doc,,hn_04_04_near_duplicate_safe_doc,False,0.0,0.5,0.5,0.5,5.0,18.0,13.0,0.04616284531052439,0.24078953919481572,0.19462669388429132,0.25,gamma_no_effect,Gamma did not change leakage or margin in this case.
education policy,hn_04_04,forbidden_attribute_overlap,direct_negative,hn_04_09_safe_public_doc|hn_04_04_safe_public_doc|hn_04_00_safe_public_doc,,hn_04_04_near_duplicate_safe_doc,False,0.0,0.5,0.5,0.5,4.0,11.0,7.0,0.04473120620699844,0.24685208764908606,0.20212088144208762,0.25,gamma_no_effect,Gamma did not change leakage or margin in this case.
education policy,hn_04_04,forbidden_attribute_overlap,direct_negative,hn_04_09_safe_public_doc|hn_04_04_safe_public_doc|hn_04_09_near_duplicate_safe_doc,,hn_04_04_near_duplicate_safe_doc,False,0.0,0.5,0.5,0.5,3.0,5.0,2.0,0.07277487898492385,0.1954628432655236,0.12268796428059975,0.25,goodforget_helps,GoodForget gamma=1.0 leaked less than Positive-only.
education policy,hn_04_04,forbidden_attribute_overlap,contrastive_attack,hn_04_04_safe_public_doc|hn_04_09_safe_public_doc|hn_01_04_safe_public_doc,,hn_04_04_near_duplicate_safe_doc,False,0.0,0.5,0.5,0.5,5.0,18.0,13.0,0.05455592511324869,0.24918261899754002,0.19462669388429132,0.25,gamma_no_effect,Gamma did not change leakage or margin in this case.
education policy,hn_04_04,forbidden_attribute_overlap,contrastive_attack,hn_04_09_safe_public_doc|hn_04_04_safe_public_doc|hn_04_00_safe_public_doc,,hn_04_04_near_duplicate_safe_doc,False,0.0,0.5,0.5,0.5,4.0,12.0,8.0,0.05334196848808026,0.2554628499301679,0.20212088144208762,0.25,gamma_no_effect,Gamma did not change leakage or margin in this case.
education policy,hn_04_04,forbidden_attribute_overlap,contrastive_attack,hn_04_09_safe_public_doc|hn_04_04_safe_public_doc|hn_04_09_near_duplicate_safe_doc,,hn_04_04_near_duplicate_safe_doc,False,0.0,0.5,0.5,0.5,3.0,5.0,2.0,0.09600926092364992,0.21869722520424967,0.12268796428059975,0.25,goodforget_helps,GoodForget gamma=1.0 leaked less than Positive-only.
education policy,hn_04_04,forbidden_attribute_overlap,indirect_attack,hn_04_09_safe_public_doc|hn_04_04_safe_public_doc|hn_04_09_near_duplicate_safe_doc,,hn_04_04_near_duplicate_safe_doc,False,0.0,0.5,0.5,0.5,4.0,5.0,1.0,0.0785216504852615,0.23633326551057926,0.15781161502531776,0.25,gamma_no_effect,Gamma did not change leakage or margin in this case.
education policy,hn_04_04,forbidden_attribute_overlap,indirect_attack,hn_04_04_safe_public_doc|hn_04_09_safe_public_doc|hn_01_04_safe_public_doc,,hn_04_04_near_duplicate_safe_doc,False,0.0,0.5,0.5,0.5,5.0,10.0,5.0,0.07910995830335443,0.27373665218764576,0.19462669388429132,0.25,gamma_no_effect,Gamma did not change leakage or margin in this case.
education policy,hn_04_04,forbidden_attribute_overlap,indirect_attack,hn_04_09_safe_public_doc|hn_04_04_safe_public_doc|hn_04_00_safe_public_doc,,hn_04_04_near_duplicate_safe_doc,False,0.0,0.5,0.5,0.5,4.0,11.0,7.0,0.07443294666472022,0.27655382810680784,0.20212088144208762,0.25,gamma_no_effect,Gamma did not change leakage or margin in this case.
education policy,hn_04_04,forbidden_attribute_overlap,indirect_attack,hn_04_09_safe_public_doc|hn_04_04_safe_public_doc|hn_04_09_near_duplicate_safe_doc,,hn_04_04_near_duplicate_safe_doc,False,0.0,0.5,0.5,0.5,3.0,5.0,2.0,0.08261035430578945,0.2052983185863892,0.12268796428059975,0.25,goodforget_helps,GoodForget gamma=1.0 leaked less than Positive-only.
education policy,hn_04_04,forbidden_attribute_overlap,codeword_attack,hn_04_04_safe_public_doc|hn_04_09_safe_public_doc|hn_01_04_safe_public_doc,,hn_04_04_near_duplicate_safe_doc,False,0.0,0.5,0.5,0.5,5.0,17.0,12.0,0.0736923255335431,0.2683190194178344,0.19462669388429132,0.25,gamma_no_effect,Gamma did not change leakage or margin in this case.
education policy,hn_04_04,forbidden_attribute_overlap,codeword_attack,hn_04_09_safe_public_doc|hn_04_04_safe_public_doc|hn_04_09_near_duplicate_safe_doc,,hn_04_04_near_duplicate_safe_doc,False,0.0,0.5,0.5,0.5,3.0,5.0,2.0,0.09521954325765247,0.21790750753825222,0.12268796428059975,0.25,goodforget_helps,GoodForget gamma=1.0 leaked less than Positive-only.
education policy,hn_04_05,codeword_attribute,codeword_attack,hn_04_00_safe_public_doc|hn_04_05_safe_public_doc|hn_04_00_forbidden_internal_doc,,hn_04_05_near_duplicate_safe_doc,False,0.0,0.5,0.5,0.5,3.0,8.0,5.0,0.08304877570248304,0.19135759840319877,0.10830882270071573,0.25,goodforget_helps,GoodForget gamma=1.0 leaked less than Positive-only.
education policy,hn_04_05,codeword_attribute,codeword_attack,hn_04_01_safe_public_doc|hn_04_06_safe_public_doc|hn_01_01_safe_public_doc,,hn_04_05_near_duplicate_safe_doc|hn_04_05_safe_public_doc,False,0.0,0.0,0.0,1.0,17.0,45.0,28.0,0.09726974039120329,0.31366413466923443,0.21639439427803114,-0.5,gamma_no_effect,Gamma did not change leakage or margin in this case.
education policy,hn_04_05,codeword_attribute,codeword_attack,hn_04_00_safe_public_doc|hn_04_05_safe_public_doc|hn_04_01_safe_public_doc,,hn_04_05_near_duplicate_safe_doc,False,0.0,0.5,0.5,0.5,3.0,13.0,10.0,0.0687885967512456,0.19319017541091876,0.12440157865967316,0.25,goodforget_helps,GoodForget gamma=1.0 leaked less than Positive-only.
education policy,hn_04_05,codeword_attribute,codeword_attack,hn_04_00_safe_public_doc|hn_04_05_safe_public_doc|hn_04_00_forbidden_internal_doc,,hn_04_05_near_duplicate_safe_doc,False,0.0,0.5,0.5,0.5,3.0,6.0,3.0,0.09730895465370515,0.22290558704108787,0.12559663238738272,0.25,goodforget_helps,GoodForget gamma=1.0 leaked less than Positive-only.
education policy,hn_04_05,codeword_attribute,codeword_attack,hn_04_00_safe_public_doc|hn_04_05_safe_public_doc|hn_04_00_forbidden_internal_doc,,hn_04_05_near_duplicate_safe_doc,False,0.0,0.5,0.5,0.5,3.0,8.0,5.0,0.08304877570248304,0.19135759840319877,0.10830882270071573,0.25,goodforget_helps,GoodForget gamma=1.0 leaked less than Positive-only.
education policy,hn_04_05,codeword_attribute,codeword_attack,hn_04_01_safe_public_doc|hn_04_06_safe_public_doc|hn_01_01_safe_public_doc,,hn_04_05_near_duplicate_safe_doc|hn_04_05_safe_public_doc,False,0.0,0.0,0.0,1.0,17.0,45.0,28.0,0.09726974039120329,0.31366413466923443,0.21639439427803114,-0.5,gamma_no_effect,Gamma did not change leakage or margin in this case.
education policy,hn_04_05,codeword_attribute,codeword_attack,hn_04_00_safe_public_doc|hn_04_05_safe_public_doc|hn_04_01_safe_public_doc,,hn_04_05_near_duplicate_safe_doc,False,0.0,0.5,0.5,0.5,3.0,13.0,10.0,0.0687885967512456,0.19319017541091876,0.12440157865967316,0.25,goodforget_helps,GoodForget gamma=1.0 leaked less than Positive-only.
education policy,hn_04_05,codeword_attribute,codeword_attack,hn_04_00_safe_public_doc|hn_04_05_safe_public_doc|hn_04_00_forbidden_internal_doc,,hn_04_05_near_duplicate_safe_doc,False,0.0,0.5,0.5,0.5,3.0,6.0,3.0,0.09730895465370515,0.22290558704108787,0.12559663238738272,0.25,goodforget_helps,GoodForget gamma=1.0 leaked less than Positive-only.
education policy,hn_04_05,codeword_attribute,codeword_attack,hn_04_00_safe_public_doc|hn_04_05_safe_public_doc|hn_04_00_forbidden_internal_doc,,hn_04_05_near_duplicate_safe_doc,False,0.0,0.5,0.5,0.5,3.0,8.0,5.0,0.08304877570248304,0.19135759840319877,0.10830882270071573,0.25,goodforget_helps,GoodForget gamma=1.0 leaked less than Positive-only.
education policy,hn_04_05,codeword_attribute,codeword_attack,hn_04_01_safe_public_doc|hn_04_06_safe_public_doc|hn_01_01_safe_public_doc,,hn_04_05_near_duplicate_safe_doc|hn_04_05_safe_public_doc,False,0.0,0.0,0.0,1.0,17.0,45.0,28.0,0.09726974039120329,0.31366413466923443,0.21639439427803114,-0.5,gamma_no_effect,Gamma did not change leakage or margin in this case.
education policy,hn_04_05,codeword_attribute,codeword_attack,hn_04_00_safe_public_doc|hn_04_05_safe_public_doc|hn_04_01_safe_public_doc,,hn_04_05_near_duplicate_safe_doc,False,0.0,0.5,0.5,0.5,3.0,13.0,10.0,0.0687885967512456,0.19319017541091876,0.12440157865967316,0.25,goodforget_helps,GoodForget gamma=1.0 leaked less than Positive-only.
education policy,hn_04_05,codeword_attribute,codeword_attack,hn_04_00_safe_public_doc|hn_04_05_safe_public_doc|hn_04_00_forbidden_internal_doc,,hn_04_05_near_duplicate_safe_doc,False,0.0,0.5,0.5,0.5,3.0,6.0,3.0,0.09730895465370515,0.22290558704108787,0.12559663238738272,0.25,goodforget_helps,GoodForget gamma=1.0 leaked less than Positive-only.
education policy,hn_04_05,codeword_attribute,codeword_attack,hn_04_00_safe_public_doc|hn_04_05_safe_public_doc|hn_04_00_forbidden_internal_doc,,hn_04_05_near_duplicate_safe_doc,False,0.0,0.5,0.5,0.5,3.0,8.0,5.0,0.08304877570248304,0.19135759840319877,0.10830882270071573,0.25,goodforget_helps,GoodForget gamma=1.0 leaked less than Positive-only.
education policy,hn_04_05,codeword_attribute,codeword_attack,hn_04_01_safe_public_doc|hn_04_06_safe_public_doc|hn_01_01_safe_public_doc,,hn_04_05_near_duplicate_safe_doc|hn_04_05_safe_public_doc,False,0.0,0.0,0.0,1.0,17.0,45.0,28.0,0.09726974039120329,0.31366413466923443,0.21639439427803114,-0.5,gamma_no_effect,Gamma did not change leakage or margin in this case.
education policy,hn_04_05,codeword_attribute,codeword_attack,hn_04_00_safe_public_doc|hn_04_05_safe_public_doc|hn_04_01_safe_public_doc,,hn_04_05_near_duplicate_safe_doc,False,0.0,0.5,0.5,0.5,3.0,13.0,10.0,0.0687885967512456,0.19319017541091876,0.12440157865967316,0.25,goodforget_helps,GoodForget gamma=1.0 leaked less than Positive-only.
education policy,hn_04_05,codeword_attribute,codeword_attack,hn_04_00_safe_public_doc|hn_04_05_safe_public_doc|hn_04_00_forbidden_internal_doc,,hn_04_05_near_duplicate_safe_doc,False,0.0,0.5,0.5,0.5,3.0,6.0,3.0,0.09730895465370515,0.22290558704108787,0.12559663238738272,0.25,goodforget_helps,GoodForget gamma=1.0 leaked less than Positive-only.
education policy,hn_04_06,overbroad_forget_set,direct_negative,hn_04_01_safe_public_doc|hn_04_06_safe_public_doc|hn_01_01_safe_public_doc,,hn_04_06_near_duplicate_safe_doc,False,0.0,0.5,0.5,0.5,9.0,33.0,24.0,0.04211739025169681,0.3385281946748016,0.2964108044231048,0.25,gamma_no_effect,Gamma did not change leakage or margin in this case.
education policy,hn_04_06,overbroad_forget_set,contrastive_attack,hn_01_01_safe_public_doc|hn_01_06_safe_public_doc|hn_04_01_safe_public_doc,,hn_04_06_near_duplicate_safe_doc|hn_04_06_safe_public_doc,False,0.0,0.0,0.0,1.0,9.0,28.0,19.0,0.04234703925268668,0.3387578436757915,0.2964108044231048,-0.5,gamma_no_effect,Gamma did not change leakage or margin in this case.
education policy,hn_04_06,overbroad_forget_set,contrastive_attack,hn_01_01_safe_public_doc|hn_01_06_safe_public_doc|hn_04_01_safe_public_doc,,hn_04_06_near_duplicate_safe_doc|hn_04_06_safe_public_doc,False,0.0,0.0,0.0,1.0,9.0,28.0,19.0,0.04234703925268668,0.3387578436757915,0.2964108044231048,-0.5,gamma_hurts_utility,Gamma reduced utility relative to gamma=0.
education policy,hn_04_06,overbroad_forget_set,indirect_attack,hn_04_01_safe_public_doc|hn_04_06_safe_public_doc|hn_04_01_forbidden_internal_doc,,hn_04_06_near_duplicate_safe_doc,False,0.0,0.5,0.5,0.5,4.0,4.0,0.0,0.09581939974206799,0.2699212738663901,0.1741018741243221,0.25,gamma_no_effect,Gamma did not change leakage or margin in this case.
